estimator__model,estimator__model__boosting_type,estimator__model__num_leaves,estimator__model__max_depth,estimator__model__learning_rate,estimator__model__n_estimators,estimator__model__min_child_samples,estimator__model__is_unbalance,estimator__model__objective,estimator__model__random_state,estimator__oversampling,estimator__oversampling__sampling_strategy,estimator__oversampling__random_state,estimator__oversampling__shrinkage,estimator__imputation,estimator__scaler,f1_binary_split0,f2_binary_split0,recall_binary_split0,precision_binary_split0,matthews_corrcoef_split0,accuracy_split0,roc_auc_macro_split0,f1_binary_split1,f2_binary_split1,recall_binary_split1,precision_binary_split1,matthews_corrcoef_split1,accuracy_split1,roc_auc_macro_split1,f1_binary_split2,f2_binary_split2,recall_binary_split2,precision_binary_split2,matthews_corrcoef_split2,accuracy_split2,roc_auc_macro_split2,f1_binary_split3,f2_binary_split3,recall_binary_split3,precision_binary_split3,matthews_corrcoef_split3,accuracy_split3,roc_auc_macro_split3,f1_binary_mean,f2_binary_mean,recall_binary_mean,precision_binary_mean,matthews_corrcoef_mean,accuracy_mean,roc_auc_macro_mean,f1_binary_max,f2_binary_max,recall_binary_max,precision_binary_max,matthews_corrcoef_max,accuracy_max,roc_auc_macro_max,f1_binary_min,f2_binary_min,recall_binary_min,precision_binary_min,matthews_corrcoef_min,accuracy_min,roc_auc_macro_min,f1_binary__threshold_split0,f2_binary__threshold_split0,recall_binary__threshold_split0,precision_binary__threshold_split0,matthews_corrcoef__threshold_split0,accuracy__threshold_split0,f1_binary__threshold_split1,f2_binary__threshold_split1,recall_binary__threshold_split1,precision_binary__threshold_split1,matthews_corrcoef__threshold_split1,accuracy__threshold_split1,f1_binary__threshold_split2,f2_binary__threshold_split2,recall_binary__threshold_split2,precision_binary__threshold_split2,matthews_corrcoef__threshold_split2,accuracy__threshold_split2,f1_binary__threshold_split3,f2_binary__threshold_split3,recall_binary__threshold_split3,precision_binary__threshold_split3,matthews_corrcoef__threshold_split3,accuracy__threshold_split3,f1_binary__threshold_mean,f2_binary__threshold_mean,recall_binary__threshold_mean,precision_binary__threshold_mean,matthews_corrcoef__threshold_mean,accuracy__threshold_mean,f1_binary__threshold_best,f2_binary__threshold_best,recall_binary__threshold_best,precision_binary__threshold_best,matthews_corrcoef__threshold_best,accuracy__threshold_best,f1_binary__threshold_worst,f2_binary__threshold_worst,recall_binary__threshold_worst,precision_binary__threshold_worst,matthews_corrcoef__threshold_worst,accuracy__threshold_worst
"LGBMClassifier(boosting_type='dart', is_unbalance=True,
               learning_rate=0.20078359027152964, max_depth=21,
               min_child_samples=294, n_estimators=92, num_leaves=2,
               objective='binary', random_state=24743)",dart,2,21,0.20078359027152964,92,294,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.8778891404906286,
                  shrinkage=4.0)",0.8778891404906286,74923,4.0,None,StandardScaler(),0.23605150214592271,0.30933633295838026,1.0,0.20689655172413793,0.22254684794754137,0.9696519524617997,0.66949128874449,0.27937915742793795,0.35917901938426455,1.0,0.32,0.2692321380846917,0.9692275042444821,0.7002974080808703,0.2159383033419023,0.3063241106719368,1.0,0.1693548387096774,0.20635168737419987,0.9696455105073233,0.679323990874808,0.31295843520782396,0.38461538461538464,1.0,0.6666666666666666,0.3010670795703716,0.9702823179791976,0.7163291276750935,0.26108184953089675,0.33986371190749154,1.0,0.3407295142751205,0.24979943824420114,0.9697018212982007,0.6913604538438154,0.31295843520782396,0.38461538461538464,1.0,0.6666666666666666,0.3010670795703716,0.9702823179791976,0.7163291276750935,0.2159383033419023,0.3063241106719368,1.0,0.1693548387096774,0.20635168737419987,0.9692275042444821,0.66949128874449,0.11221610763949716,0.11221610763949716,0.0871898385852076,0.26398865488902906,0.11221610763949716,0.3631378116166482,0.11447688428110159,0.11447688428110159,0.08608972234445963,0.3511942554568017,0.11447688428110159,0.4298065360989257,0.1308103415899942,0.10246730212782666,0.08060697743104876,0.1308103415899942,0.10246730212782666,0.4649042010210628,0.11342217747600469,0.11342217747600469,0.08699456589074396,0.36706586547267694,0.11342217747600469,0.36706586547267694,0.11773137774664941,0.11064561788110752,0.08522027606286499,0.27826477935212546,0.11064561788110752,0.4062286035523284,0.11342217747600469,0.11342217747600469,0.08699456589074396,0.36706586547267694,0.11342217747600469,0.36706586547267694,0.11342217747600469,0.11342217747600469,0.08699456589074396,0.36706586547267694,0.11342217747600469,0.36706586547267694
"LGBMClassifier(boosting_type='goss', is_unbalance=True,
               learning_rate=0.004163455872037585, max_depth=-7,
               min_child_samples=400, n_estimators=46, num_leaves=2,
               objective='binary', random_state=24743)",goss,2,-7,0.004163455872037585,46,400,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=0.0)",1.0,74923,0.0,None,StandardScaler(),0.23316912972085382,0.34399224806201545,1.0,0.1517094017094017,0.23736791528395695,0.9700764006791172,0.7771543076844304,0.25806451612903225,0.37438423645320196,1.0,0.17002237136465326,0.2648946617468649,0.9698641765704584,0.7734505501279009,0.18379685610640872,0.30400000000000005,1.0,0.11078717201166181,0.1959040314819024,0.9700700488219062,0.7027639399723761,0.19078242229367634,0.3281710914454277,1.0,0.11237373737373738,0.21750955269991445,0.9700700488219062,0.7501295839346959,0.21645323106249278,0.3376368939901613,1.0,0.13622317061486353,0.22891904030315968,0.970020168723347,0.7508745954298508,0.25806451612903225,0.37438423645320196,1.0,0.17002237136465326,0.2648946617468649,0.9700764006791172,0.7771543076844304,0.18379685610640872,0.30400000000000005,1.0,0.11078717201166181,0.1959040314819024,0.9698641765704584,0.7027639399723761,0.5511945921690933,0.5511945921690933,0.46157844139006815,0.5511945921690933,0.5511945921690933,0.5606619686554011,0.5505667832415502,0.5505667832415502,0.4639474756405894,0.5505667832415502,0.5505667832415502,0.5523801912209647,0.5110295705694701,0.5110295705694701,0.4192793852533534,0.5110295705694701,0.5110295705694701,0.602779755885587,0.5183152551922849,0.5183152551922849,0.45403803463728876,0.5183152551922849,0.5183152551922849,0.5832832417183884,0.5327765502930997,0.5327765502930997,0.44971083423032493,0.5327765502930997,0.5327765502930997,0.5747762893700853,0.5183152551922849,0.5183152551922849,0.45403803463728876,0.5183152551922849,0.5183152551922849,0.5832832417183884,0.5183152551922849,0.5183152551922849,0.45403803463728876,0.5183152551922849,0.5183152551922849,0.5832832417183884
"LGBMClassifier(is_unbalance=False, learning_rate=0.015701672090877798,
               max_depth=21, min_child_samples=23, n_estimators=5,
               num_leaves=10, objective='binary', random_state=24743)",gbdt,10,21,0.015701672090877798,5,23,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.4708794708417553,
                  shrinkage=4.0)",0.4708794708417553,74923,4.0,None,None,0.29696969696969694,0.3443396226415095,1.0,0.3076923076923077,0.2751562059559321,0.9700764006791172,0.7483068558953997,0.3072289156626506,0.3963759909399774,1.0,0.2689075630252101,0.3007299403664563,0.9698641765704584,0.7452445526550991,0.2420091324200913,0.3077816492450639,1.0,0.2032967032967033,0.22609764425443202,0.9694332413500318,0.6900592827102441,0.32857142857142857,0.409252669039146,1.0,0.4090909090909091,0.32008919009112186,0.9700700488219062,0.7619682790943091,0.2936947934059668,0.3644374829664242,1.0,0.29724687077628253,0.28051824516698554,0.9698609668553784,0.736394742588763,0.32857142857142857,0.409252669039146,1.0,0.4090909090909091,0.32008919009112186,0.9700764006791172,0.7619682790943091,0.2420091324200913,0.3077816492450639,1.0,0.2032967032967033,0.22609764425443202,0.9694332413500318,0.6900592827102441,0.3044788737886081,0.3006545330416217,0.29620398965224026,0.3138574045526472,0.3044788737886081,0.3301081950162613,0.31004546361974217,0.3036575717358946,0.2956927812285445,0.31285092064356734,0.3036575717358946,0.39469680104034754,0.3039876294405045,0.3039876294405045,0.29556315399689614,0.3109453939272864,0.3039876294405045,0.3290368900162027,0.30184775752367554,0.30184775752367554,0.2956795745449877,0.3233152499435774,0.30184775752367554,0.3303733145299962,0.3050899310931326,0.3025368729354241,0.2957848748556672,0.31524224226676956,0.3034929581221707,0.3460538001507019,0.30184775752367554,0.30184775752367554,0.2956795745449877,0.3233152499435774,0.30184775752367554,0.3303733145299962,0.30184775752367554,0.30184775752367554,0.2956795745449877,0.3233152499435774,0.30184775752367554,0.3303733145299962
"LGBMClassifier(is_unbalance=True, learning_rate=0.01603321518367243,
               max_depth=5, min_child_samples=228, n_estimators=1077,
               num_leaves=110, objective='binary', random_state=24743)",gbdt,110,5,0.01603321518367243,1077,228,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=0.0)",1.0,74923,0.0,None,StandardScaler(),0.2611940298507463,0.34982935153583616,1.0,0.41935483870967744,0.23997668103744563,0.9700764006791172,0.8269750244759204,0.30959752321981426,0.35333978702807356,1.0,0.35714285714285715,0.28771977347475003,0.9698641765704584,0.8412619040281074,0.2751091703056769,0.37628865979381443,1.0,0.2692307692307692,0.27011288431534974,0.9700700488219062,0.8168241848627341,0.32380952380952377,0.41411042944785276,1.0,0.34615384615384615,0.30440344582171297,0.9700700488219062,0.8616858326737744,0.2924275617964403,0.3733920569513942,1.0,0.3479705778092875,0.2755531961623146,0.970020168723347,0.836686736510134,0.32380952380952377,0.41411042944785276,1.0,0.41935483870967744,0.30440344582171297,0.9700764006791172,0.8616858326737744,0.2611940298507463,0.34982935153583616,1.0,0.2692307692307692,0.23997668103744563,0.9698641765704584,0.8168241848627341,0.846623675293072,0.503045114897735,-8.782439143001625e-05,0.9398245246506765,0.846623675293072,1.0085728918192407,0.7883016340363254,0.5511900534498057,-0.00010803850718645115,0.9420210594955121,0.7883016340363254,1.0088438166142735,0.6711563088480325,0.5964677600687391,-0.0001453129753530595,0.9457856094737405,0.5964677600687391,0.9920389826169447,0.7865013080384426,0.6054301838643608,-0.00010361381473087094,0.9450254995749076,0.7375583115979094,0.9927548203385169,0.7731457315539682,0.5640332780701601,-0.00011119742217509946,0.9431641732987092,0.7422378452490115,1.0005526278472439,0.7865013080384426,0.6054301838643608,-0.00010361381473087094,0.9450254995749076,0.7375583115979094,0.9927548203385169,0.7865013080384426,0.6054301838643608,-0.00010361381473087094,0.9450254995749076,0.7375583115979094,0.9927548203385169
"LGBMClassifier(boosting_type='goss', is_unbalance=True,
               learning_rate=0.02507652995380112, max_depth=16,
               min_child_samples=400, n_estimators=454, num_leaves=2,
               objective='binary', random_state=24743)",goss,2,16,0.02507652995380112,454,400,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.8456993080372267,
                  shrinkage=0.0)",0.8456993080372267,74923,0.0,None,StandardScaler(),0.2904109589041096,0.3928955866523143,1.0,0.3,0.2892582692123243,0.9700764006791172,0.8554221727790525,0.3351351351351351,0.4202127659574468,1.0,0.35802469135802467,0.31892102628356694,0.9698641765704584,0.8542638764754831,0.2912621359223301,0.3771661569826707,1.0,0.3411764705882353,0.27761599084392813,0.9700700488219062,0.8483084252836104,0.3782051282051282,0.42986425339366513,1.0,0.4444444444444444,0.3588913567776436,0.9700700488219062,0.8866047457206263,0.32375333954167573,0.4050346907465242,1.0,0.3609114015976761,0.31117166077936576,0.970020168723347,0.8611498050646931,0.3782051282051282,0.42986425339366513,1.0,0.4444444444444444,0.3588913567776436,0.9700764006791172,0.8866047457206263,0.2904109589041096,0.3771661569826707,1.0,0.3,0.27761599084392813,0.9698641765704584,0.8483084252836104,0.8391616302449594,0.7599385149646383,0.010248457690680095,0.9193488098001099,0.7599385149646383,0.981439222501405,0.84495342996416,0.7475495830972694,0.013641194350124133,0.9300836628858027,0.84495342996416,0.9827367718464513,0.8064537241737695,0.7145058239675921,0.0059440817172153985,0.9261875165611582,0.8064537241737695,0.9902997728972458,0.8653281192548369,0.7673880425076174,0.005889785194311211,0.9487294164402871,0.8653281192548369,0.9841172397026354,0.8389742259094315,0.7473454911342793,0.008930879738082709,0.9310873514218394,0.8191684470893512,0.9846482517369344,0.8653281192548369,0.7673880425076174,0.005889785194311211,0.9487294164402871,0.8653281192548369,0.9841172397026354,0.8653281192548369,0.7673880425076174,0.005889785194311211,0.9487294164402871,0.8653281192548369,0.9841172397026354
"LGBMClassifier(boosting_type='dart', is_unbalance=False,
               learning_rate=0.06546254816516336, max_depth=21,
               min_child_samples=400, n_estimators=35, num_leaves=961,
               objective='binary', random_state=24743)",dart,961,21,0.06546254816516336,35,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.2532216620953237,
                  shrinkage=1.0)",0.2532216620953237,74923,1.0,None,None,0.2838709677419355,0.3695042095416277,1.0,0.27058823529411763,0.26717593953318985,0.9688030560271647,0.8260572744297615,0.31728045325779036,0.41269841269841273,1.0,0.2830188679245283,0.3094604327182512,0.9698641765704584,0.8251702776836071,0.2593320235756385,0.3629032258064516,1.0,0.21518987341772153,0.2565651862863496,0.9692209721927404,0.8293728758322081,0.3377308707124011,0.4158110882956879,1.0,1.0,0.3235129680838753,0.9704945871364891,0.8701832797926656,0.29955357882194134,0.390229234085545,1.0,0.44219924415909184,0.28917863165541646,0.9695956979817131,0.8376959269345605,0.3377308707124011,0.4158110882956879,1.0,1.0,0.3235129680838753,0.9704945871364891,0.8701832797926656,0.2593320235756385,0.3629032258064516,1.0,0.21518987341772153,0.2565651862863496,0.9688030560271647,0.8251702776836071,0.24541894184887425,0.14408300447958688,0.08258110114675284,0.2949002950234954,0.206046696107609,0.3828843750961197,0.20725944071954,0.1663563768972926,0.08135784983865743,0.2906140208971509,0.1794339955148971,0.6857984194204397,0.1624972888131574,0.153000558080781,0.08255427074095328,0.31683063092843833,0.153000558080781,0.37491112625232836,0.20247708834500122,0.14936140999086228,0.08302780809211631,0.3913230344329583,0.20247708834500122,0.34050029844071045,0.2044131899316432,0.15320033736213068,0.08238025745461997,0.3234169953205107,0.1852395845120721,0.4460235548023996,0.20247708834500122,0.14936140999086228,0.08302780809211631,0.3913230344329583,0.20247708834500122,0.34050029844071045,0.20247708834500122,0.14936140999086228,0.08302780809211631,0.3913230344329583,0.20247708834500122,0.34050029844071045
"LGBMClassifier(is_unbalance=True, learning_rate=0.053039721721480304,
               max_depth=9, min_child_samples=400, n_estimators=263,
               num_leaves=2, objective='binary', random_state=24743)",gbdt,2,9,0.053039721721480304,263,400,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.2504452408331729,
                  shrinkage=0.0)",0.2504452408331729,74923,0.0,None,StandardScaler(),0.29891304347826086,0.38751345532831,1.0,0.32432432432432434,0.2845986667887283,0.9700764006791172,0.8568930553551453,0.33424657534246577,0.4174397031539889,1.0,0.33766233766233766,0.32045580338120055,0.9698641765704584,0.8541521558233427,0.28947368421052627,0.38502673796791437,1.0,0.345679012345679,0.28213915656110666,0.9700700488219062,0.8401531728665208,0.38125000000000003,0.4358472086190009,1.0,0.4838709677419355,0.3625608602395255,0.9700700488219062,0.8861360708909478,0.3259708257578132,0.40645677626730353,1.0,0.3728841605185691,0.31243862174264025,0.970020168723347,0.8593336137339891,0.38125000000000003,0.4358472086190009,1.0,0.4838709677419355,0.3625608602395255,0.9700764006791172,0.8861360708909478,0.28947368421052627,0.38502673796791437,1.0,0.32432432432432434,0.28213915656110666,0.9698641765704584,0.8401531728665208,0.8272981982814167,0.7427335265776095,0.002271712898673346,0.9092885129016709,0.7427335265776095,0.9799959991048818,0.827880795321712,0.6606560042517561,0.0015296775930424174,0.9200681757015763,0.7977248421661471,0.9730783538608648,0.7583785435351481,0.7294362740146239,0.0007885884817026689,0.9178303586590646,0.7583785435351481,0.9813918949836454,0.8491965919639192,0.6730520150482154,0.005650588470690315,0.9474206241603351,0.8491965919639192,0.9881078074249936,0.8156885322755489,0.7014694549730512,0.0025601418610271868,0.9236519178556617,0.787008376060706,0.9806435138435964,0.8491965919639192,0.6730520150482154,0.005650588470690315,0.9474206241603351,0.8491965919639192,0.9881078074249936,0.8491965919639192,0.6730520150482154,0.005650588470690315,0.9474206241603351,0.8491965919639192,0.9881078074249936
"LGBMClassifier(is_unbalance=True, learning_rate=0.05370015587490523,
               max_depth=21, min_child_samples=94, n_estimators=25,
               num_leaves=961, objective='binary', random_state=24743)",gbdt,961,21,0.05370015587490523,25,94,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=4.0)",1.0,74923,4.0,None,None,0.2809917355371901,0.35330948121645794,1.0,0.3333333333333333,0.2607667657559953,0.9698641765704584,0.8098674809274008,0.32697547683923706,0.3983656792645557,1.0,0.29069767441860467,0.30981612226456284,0.9698641765704584,0.8239028261472555,0.26872246696035246,0.35522066738428415,1.0,0.21363636363636362,0.2582640672322452,0.9694332413500318,0.801326101463445,0.3497267759562841,0.42656587473002155,1.0,0.3888888888888889,0.3345180761763686,0.9696455105073233,0.8623981563387495,0.3066041138232659,0.3833654256488298,1.0,0.3066390650692976,0.290841257857293,0.969701776249568,0.8243736412192126,0.3497267759562841,0.42656587473002155,1.0,0.3888888888888889,0.3345180761763686,0.9698641765704584,0.8623981563387495,0.26872246696035246,0.35330948121645794,1.0,0.21363636363636362,0.2582640672322452,0.9694332413500318,0.801326101463445,0.2465823024804047,0.18772359996605675,0.12603959739842474,0.4843231226523321,0.2465823024804047,0.4843231226523321,0.25523653653368544,0.19392335193370902,0.12609550633986105,0.27815162862018644,0.25523653653368544,1.0763416264815133,0.21551939115471364,0.2028108561119619,0.12489425848317376,0.2507479420477919,0.21551939115471364,0.5232098612326872,0.24052119529080218,0.1959392179864465,0.1252338779315792,0.4075092056621201,0.24052119529080218,0.5097876511237043,0.2394648563649015,0.19509925649954354,0.12556581003825967,0.35518297474560767,0.2394648563649015,0.6484155653725592,0.24052119529080218,0.1959392179864465,0.1252338779315792,0.4075092056621201,0.24052119529080218,0.5097876511237043,0.24052119529080218,0.1959392179864465,0.1252338779315792,0.4075092056621201,0.24052119529080218,0.5097876511237043
"LGBMClassifier(boosting_type='dart', is_unbalance=True,
               learning_rate=0.010687484725217513, max_depth=21,
               min_child_samples=5, n_estimators=1358, num_leaves=2,
               objective='binary', random_state=24743)",dart,2,21,0.010687484725217513,1358,5,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.5234529633217346,
                  shrinkage=0.0)",0.5234529633217346,74923,0.0,None,StandardScaler(),0.2796833773087071,0.3751284686536485,1.0,0.2773722627737226,0.26882488724808556,0.9700764006791172,0.8466116171795363,0.3492957746478873,0.4097510373443984,1.0,0.3283582089552239,0.33211012141434343,0.9698641765704584,0.8496802477887017,0.27415730337078653,0.361028684470821,1.0,0.35,0.2631572404795276,0.9700700488219062,0.845870385027236,0.3581267217630854,0.4201680672268907,1.0,0.42857142857142855,0.34306493512476866,0.9700700488219062,0.8805554262302714,0.3153157942726166,0.39151906442393963,1.0,0.34607547507509373,0.3017892960666813,0.970020168723347,0.8556794190564363,0.3581267217630854,0.4201680672268907,1.0,0.42857142857142855,0.34306493512476866,0.9700764006791172,0.8805554262302714,0.27415730337078653,0.361028684470821,1.0,0.2773722627737226,0.2631572404795276,0.9698641765704584,0.845870385027236,0.7575858330154607,0.6619249685712314,0.0930237836525214,0.8071336344786383,0.6619249685712314,0.8947097742107162,0.7556528604741752,0.6695739096973977,0.12126965738829937,0.8145859789654043,0.7556528604741752,0.8964163370813467,0.6996684120230569,0.6286004964967276,0.1069137246789783,0.8677578308734356,0.6996684120230569,0.9048059730518921,0.7506205263144037,0.7257741286456506,0.10972304329161295,0.8408382459235235,0.7506205263144037,0.8729604785619884,0.7408819079567741,0.6714683758527518,0.107732552252853,0.8325789225602505,0.7169666918457168,0.8922231407264859,0.7506205263144037,0.7257741286456506,0.10972304329161295,0.8408382459235235,0.7506205263144037,0.8729604785619884,0.7506205263144037,0.7257741286456506,0.10972304329161295,0.8408382459235235,0.7506205263144037,0.8729604785619884
"LGBMClassifier(boosting_type='goss', is_unbalance=False,
               learning_rate=0.00402098682541553, max_depth=-16,
               min_child_samples=240, n_estimators=10000, num_leaves=2,
               objective='binary', random_state=24743)",goss,2,-16,0.00402098682541553,10000,240,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=0.0)",1.0,74923,0.0,None,None,0.2838427947598253,0.38008565310492504,1.0,0.4,0.27750836025617004,0.9700764006791172,0.854247638907637,0.33121019108280253,0.41044776119402987,1.0,0.3375,0.3098925145553189,0.9698641765704584,0.8487972693931642,0.2952646239554318,0.3779697624190065,1.0,0.32051282051282054,0.276734912810332,0.9700700488219062,0.8362648788739389,0.38781163434903043,0.45814479638009054,1.0,0.4375,0.37441857809655144,0.9700700488219062,0.8875032977947453,0.3245323110367725,0.40666199327451297,1.0,0.37387820512820513,0.3096385914295931,0.970020168723347,0.8567032712423713,0.38781163434903043,0.45814479638009054,1.0,0.4375,0.37441857809655144,0.9700764006791172,0.8875032977947453,0.2838427947598253,0.3779697624190065,1.0,0.32051282051282054,0.276734912810332,0.9698641765704584,0.8362648788739389,0.7886156452942065,0.7542494393701441,0.0002704940329505178,0.9643087105535317,0.7542494393701441,1.0008999676871173,0.8758314104479068,0.7432665375303351,0.0027347623160741113,0.9417835311764309,0.8758314104479068,0.9959482563620417,0.8405741348783144,0.7509969540642282,-0.0019662942976365764,0.9380792280498694,0.7509969540642282,0.998681524467255,0.8376148129343131,0.76979772146526,-0.0011157121961597842,0.9661537357523567,0.8376148129343131,1.00538277913529,0.8356590008886852,0.7545776631074919,-1.9187536192932873e-05,0.9525813013830472,0.8046731542041481,1.000228131912926,0.8376148129343131,0.76979772146526,-0.0011157121961597842,0.9661537357523567,0.8376148129343131,1.00538277913529,0.8376148129343131,0.76979772146526,-0.0011157121961597842,0.9661537357523567,0.8376148129343131,1.00538277913529
"LGBMClassifier(boosting_type='goss', is_unbalance=True,
               learning_rate=0.0004986399212999357, max_depth=21,
               min_child_samples=364, n_estimators=10000, num_leaves=2,
               objective='binary', random_state=24743)",goss,2,21,0.0004986399212999357,10000,364,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=0.0)",1.0,74923,0.0,None,None,0.28571428571428575,0.3814852492370295,1.0,0.2824427480916031,0.27418013338622177,0.9700764006791172,0.852914069736591,0.3417366946778711,0.4115853658536585,1.0,0.3333333333333333,0.3243280712195967,0.9698641765704584,0.8501325238080562,0.2829268292682927,0.36572052401746724,1.0,0.3492063492063492,0.269982449110799,0.9700700488219062,0.8522665549296211,0.3619047619047619,0.41863207547169806,1.0,0.42424242424242425,0.3420981272694512,0.9700700488219062,0.8813049955770753,0.3180706428913029,0.3943558036449633,1.0,0.34730621371842746,0.3026471952465172,0.970020168723347,0.8591545360128359,0.3619047619047619,0.41863207547169806,1.0,0.42424242424242425,0.3420981272694512,0.9700764006791172,0.8813049955770753,0.2829268292682927,0.36572052401746724,1.0,0.2824427480916031,0.269982449110799,0.9698641765704584,0.8501325238080562,0.7929774892632665,0.704471781238689,0.05606958433645168,0.8483538360929228,0.7270420019617474,0.9374996893529741,0.8006326332259928,0.6973470487346218,0.07159636141595893,0.8543514956252177,0.8006326332259928,0.9396599351021815,0.7688890732210167,0.7108629908412643,0.05748794724666034,0.8734687125404261,0.7364941199386768,0.9523691844521797,0.8109720501016981,0.7638086912124566,0.06351509461820638,0.8674443324844379,0.8109720501016981,0.9260336447104354,0.7933678114529935,0.719122628006758,0.06216724690431934,0.8609045941857512,0.7687852013070288,0.9388906134044427,0.8109720501016981,0.7638086912124566,0.06351509461820638,0.8674443324844379,0.8109720501016981,0.9260336447104354,0.8109720501016981,0.7638086912124566,0.06351509461820638,0.8674443324844379,0.8109720501016981,0.9260336447104354
"LGBMClassifier(is_unbalance=True, learning_rate=0.009474131640864119,
               max_depth=-14, min_child_samples=353, n_estimators=1225,
               num_leaves=2, objective='binary', random_state=24743)",gbdt,2,-14,0.009474131640864119,1225,353,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.6273886452526392,
                  shrinkage=0.0)",0.6273886452526392,74923,0.0,None,None,0.2984126984126984,0.3877551020408163,1.0,0.31645569620253167,0.2790223875252374,0.9700764006791172,0.855036609150193,0.3351063829787234,0.4170905391658189,1.0,0.35443037974683544,0.3196975362192452,0.9698641765704584,0.8524108546244645,0.28037383177570097,0.3771551724137931,1.0,0.3253012048192771,0.27575780606383765,0.9700700488219062,0.8386819684342847,0.37223974763406936,0.43083900226757366,1.0,0.4125,0.35296864701596165,0.9700700488219062,0.8853205456492389,0.32153316520029807,0.4032099539720005,1.0,0.35217182019216103,0.30686159420607045,0.970020168723347,0.8578624944645452,0.37223974763406936,0.43083900226757366,1.0,0.4125,0.35296864701596165,0.9700764006791172,0.8853205456492389,0.28037383177570097,0.3771551724137931,1.0,0.31645569620253167,0.27575780606383765,0.9698641765704584,0.8386819684342847,0.8475472853547397,0.7152187713942799,0.0070137518870047495,0.9053081314224289,0.7152187713942799,0.9739326111059992,0.8203984738220463,0.7060644120900356,0.00878379532911406,0.913554797044284,0.8203984738220463,0.9660291778721096,0.8484933203783481,0.7268553220346696,0.003262453866160888,0.9119114588735642,0.7268553220346696,0.9750328381479454,0.8444083599821599,0.7538167337957034,0.010462072995356484,0.9048431662521976,0.8444083599821599,0.979952268689301,0.8402118598843236,0.7254888098286721,0.007380518519409045,0.9089043883981187,0.776720231808289,0.9737367239538388,0.8444083599821599,0.7538167337957034,0.010462072995356484,0.9048431662521976,0.8444083599821599,0.979952268689301,0.8444083599821599,0.7538167337957034,0.010462072995356484,0.9048431662521976,0.8444083599821599,0.979952268689301
"LGBMClassifier(boosting_type='goss', is_unbalance=True,
               learning_rate=0.004493184945782011, max_depth=0,
               min_child_samples=7, n_estimators=10000, num_leaves=2,
               objective='binary', random_state=24743)",goss,2,0,0.004493184945782011,10000,7,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=1.0, shrinkage=0.0)",1.0,74923,0.0,None,None,0.29501084598698485,0.3846153846153846,1.0,0.4090909090909091,0.2892534711605066,0.9700764006791172,0.861171492806174,0.32258064516129037,0.41196388261851014,1.0,0.3284671532846715,0.31380784964236463,0.9698641765704584,0.8487433352852343,0.2832244008714597,0.38585209003215426,1.0,0.2972972972972973,0.282619896342995,0.9700700488219062,0.8342474044415475,0.380952380952381,0.4396728016359919,1.0,0.4230769230769231,0.36650242331832356,0.9700700488219062,0.8824611636171765,0.320442068243029,0.4055260397255102,1.0,0.36448307068745023,0.31304591011604743,0.970020168723347,0.8566558490375331,0.380952380952381,0.4396728016359919,1.0,0.4230769230769231,0.36650242331832356,0.9700764006791172,0.8824611636171765,0.2832244008714597,0.3846153846153846,1.0,0.2972972972972973,0.282619896342995,0.9698641765704584,0.8342474044415475,0.7756234949727701,0.7756234949727701,-0.002118418122743151,0.9631164935361478,0.7756234949727701,1.0019735656149404,0.9029566989899049,0.765015129671023,-0.001233994267194772,0.9029566989899049,0.765015129671023,0.9921663463852617,0.771516276831075,0.7409387432379662,-0.001922883263949294,0.9363810877072656,0.7409387432379662,0.9999048653533121,0.8326672838639838,0.7023546340557527,-0.002923025515945952,0.9670310936796773,0.8326672838639838,1.0004618947861472,0.8206909386644334,0.7459830004843779,-0.0020495802924582925,0.9423713434782489,0.7785611629364357,0.9986266680349154,0.8326672838639838,0.7023546340557527,-0.002923025515945952,0.9670310936796773,0.8326672838639838,1.0004618947861472,0.8326672838639838,0.7023546340557527,-0.002923025515945952,0.9670310936796773,0.8326672838639838,1.0004618947861472
